"Start","Finish","Distance (mi)","Steps (count)"
"14-Dec-2017 00:00","15-Dec-2017 00:00","3.5799307046843","8552"
"15-Dec-2017 00:00","16-Dec-2017 00:00","3.08372852541082","7253"
"16-Dec-2017 00:00","17-Dec-2017 00:00","3.37432758520261","8470"
"17-Dec-2017 00:00","18-Dec-2017 00:00","2.00197720313324","4778"
"18-Dec-2017 00:00","19-Dec-2017 00:00","1.00918138073615","2297"
"19-Dec-2017 00:00","20-Dec-2017 00:00","2.18006840054027","5009"
"20-Dec-2017 00:00","21-Dec-2017 00:00","2.95470583343745","6453"
"21-Dec-2017 00:00","22-Dec-2017 00:00","1.48498394376807","3559"
"22-Dec-2017 00:00","23-Dec-2017 00:00","3.430888610514","7882"
"23-Dec-2017 00:00","24-Dec-2017 00:00","2.23730911476919","5503"
"24-Dec-2017 00:00","25-Dec-2017 00:00","1.98720099618164","5214"
"25-Dec-2017 00:00","26-Dec-2017 00:00","2.03321353296686","5392"
"26-Dec-2017 00:00","27-Dec-2017 00:00","1.52993393581455","4113"
"27-Dec-2017 00:00","28-Dec-2017 00:00","3.46209387178777","8808"
"28-Dec-2017 00:00","29-Dec-2017 00:00","1.9383860753198","5084"
"29-Dec-2017 00:00","30-Dec-2017 00:00","1.71955778254981","4056"
"30-Dec-2017 00:00","31-Dec-2017 00:00","1.73618418322708","4245"
"31-Dec-2017 00:00","01-Jan-2018 00:00","1.25185168615256","3482"
"01-Jan-2018 00:00","02-Jan-2018 00:00","1.48131785373424","3415"
"02-Jan-2018 00:00","03-Jan-2018 00:00","1.68791549338153","4025"
"03-Jan-2018 00:00","04-Jan-2018 00:00","1.94225017230923","4693"
"04-Jan-2018 00:00","05-Jan-2018 00:00","4.90301785884816","11632"
"05-Jan-2018 00:00","06-Jan-2018 00:00","2.93864456573475","7522"
"06-Jan-2018 00:00","07-Jan-2018 00:00","0.109000934542263","231"
"07-Jan-2018 00:00","08-Jan-2018 00:00","0.286849797184415","875"
"08-Jan-2018 00:00","09-Jan-2018 00:00","0.870746092817863","2437"
"09-Jan-2018 00:00","10-Jan-2018 00:00","1.16288997255999","2999"
"10-Jan-2018 00:00","11-Jan-2018 00:00","1.12795648413253","2878"
"11-Jan-2018 00:00","12-Jan-2018 00:00","3.16028145629441","7679"
"12-Jan-2018 00:00","13-Jan-2018 00:00","2.00252009214618","4773.8835459588"
"13-Jan-2018 00:00","14-Jan-2018 00:00","1.70113183062416","4454.1164540412"
"14-Jan-2018 00:00","15-Jan-2018 00:00","0.318695070786488","891"
"15-Jan-2018 00:00","16-Jan-2018 00:00","1.33930346774802","3300"
"16-Jan-2018 00:00","17-Jan-2018 00:00","3.10119526962514","7416"
"17-Jan-2018 00:00","18-Jan-2018 00:00","2.97551673228282","7595"
"18-Jan-2018 00:00","19-Jan-2018 00:00","1.51476626501169","3997"
"19-Jan-2018 00:00","20-Jan-2018 00:00","4.44929134272589","11339"
"20-Jan-2018 00:00","21-Jan-2018 00:00","2.40566294048899","6237.23275233622"
"21-Jan-2018 00:00","22-Jan-2018 00:00","1.55318977443865","3990.76724766378"
"22-Jan-2018 00:00","23-Jan-2018 00:00","1.64554625984201","4232"
"23-Jan-2018 00:00","24-Jan-2018 00:00","1.25411969100515","3116"
"24-Jan-2018 00:00","25-Jan-2018 00:00","2.5226800485168","6473"
"25-Jan-2018 00:00","26-Jan-2018 00:00","5.38330749792299","14018"
"26-Jan-2018 00:00","27-Jan-2018 00:00","1.91339452596733","4610"
"27-Jan-2018 00:00","28-Jan-2018 00:00","2.14942858705146","5806"
"28-Jan-2018 00:00","29-Jan-2018 00:00","0.581808488427521","1595"
"29-Jan-2018 00:00","30-Jan-2018 00:00","2.57485658752899","6393"
"30-Jan-2018 00:00","31-Jan-2018 00:00","2.09477277698265","5483"
"31-Jan-2018 00:00","01-Feb-2018 00:00","4.68876138352119","12445"
"01-Feb-2018 00:00","02-Feb-2018 00:00","2.47725781436383","6751"
"02-Feb-2018 00:00","03-Feb-2018 00:00","3.04825882308718","7726"
"03-Feb-2018 00:00","04-Feb-2018 00:00","3.30623363103303","8133"
"04-Feb-2018 00:00","05-Feb-2018 00:00","1.55056225633749","4139.35641466933"
"05-Feb-2018 00:00","06-Feb-2018 00:00","1.80975548102285","4548.64358533067"
"06-Feb-2018 00:00","07-Feb-2018 00:00","3.17117897599418","7539"
"07-Feb-2018 00:00","08-Feb-2018 00:00","1.96746003340449","5147"
"08-Feb-2018 00:00","09-Feb-2018 00:00","3.97418451244819","9912"
"09-Feb-2018 00:00","10-Feb-2018 00:00","1.60016130796145","4317"
"10-Feb-2018 00:00","11-Feb-2018 00:00","3.06032147260084","8011"
"11-Feb-2018 00:00","12-Feb-2018 00:00","4.35915392783712","9933"
"12-Feb-2018 00:00","13-Feb-2018 00:00","2.54501671510101","6606.51327062896"
"13-Feb-2018 00:00","14-Feb-2018 00:00","4.89411515404973","11889.486729371"
"14-Feb-2018 00:00","15-Feb-2018 00:00","3.29293799212586","7729"
"15-Feb-2018 00:00","16-Feb-2018 00:00","2.20478321686169","5244"
"16-Feb-2018 00:00","17-Feb-2018 00:00","2.95006536824847","6887"
"17-Feb-2018 00:00","18-Feb-2018 00:00","1.86510155690775","4951"
"18-Feb-2018 00:00","19-Feb-2018 00:00","1.75211763302311","4224"
"19-Feb-2018 00:00","20-Feb-2018 00:00","2.9724595860185","7629"
"20-Feb-2018 00:00","21-Feb-2018 00:00","1.1200965608542","2789.44063165346"
"21-Feb-2018 00:00","22-Feb-2018 00:00","1.4486519478553","3657.55936834654"
"22-Feb-2018 00:00","23-Feb-2018 00:00","1.68525809273821","4329"
"23-Feb-2018 00:00","24-Feb-2018 00:00","1.7189550524933","4531"
"24-Feb-2018 00:00","25-Feb-2018 00:00","2.72937258713649","7209.87328793597"
"25-Feb-2018 00:00","26-Feb-2018 00:00","0.922501624092674","2390.12671206403"
"26-Feb-2018 00:00","27-Feb-2018 00:00","1.13371659508509","2626"
"27-Feb-2018 00:00","28-Feb-2018 00:00","1.21834113775582","3038"
"28-Feb-2018 00:00","01-Mar-2018 00:00","2.65186311938288","6832"
"01-Mar-2018 00:00","02-Mar-2018 00:00","1.7051046886182","4742"
"02-Mar-2018 00:00","03-Mar-2018 00:00","4.23901291457844","9933"
"03-Mar-2018 00:00","04-Mar-2018 00:00","1.95639341247074","5344"
"04-Mar-2018 00:00","05-Mar-2018 00:00","3.80772872256106","9378"
"05-Mar-2018 00:00","06-Mar-2018 00:00","1.12695607651318","2812"
"06-Mar-2018 00:00","07-Mar-2018 00:00","5.42228547068935","11230"
"07-Mar-2018 00:00","08-Mar-2018 00:00","6.09319076592791","13989"
"08-Mar-2018 00:00","09-Mar-2018 00:00","3.95776167183732","10392"
"09-Mar-2018 00:00","10-Mar-2018 00:00","2.60574616901655","7031"
"10-Mar-2018 00:00","11-Mar-2018 00:00","3.74718184975374","8071"
"11-Mar-2018 00:00","12-Mar-2018 00:00","3.91253827646508","10492"
"12-Mar-2018 00:00","13-Mar-2018 00:00","3.18216614968515","7517"
"13-Mar-2018 00:00","14-Mar-2018 00:00","1.54546821562107","3420"
"14-Mar-2018 00:00","15-Mar-2018 00:00","3.08111244302959","7902"
"15-Mar-2018 00:00","16-Mar-2018 00:00","5.38803388212769","13551"
"16-Mar-2018 00:00","17-Mar-2018 00:00","4.85254609236627","12047.5781573929"
"17-Mar-2018 00:00","18-Mar-2018 00:00","3.80284608040809","9569.42184260712"
"18-Mar-2018 00:00","19-Mar-2018 00:00","5.10737915573066","13259"
"19-Mar-2018 00:00","20-Mar-2018 00:00","4.76454381412593","12127"
"20-Mar-2018 00:00","21-Mar-2018 00:00","1.48782361011694","3457"
"21-Mar-2018 00:00","22-Mar-2018 00:00","4.2039988797366","11221.5519971426"
"22-Mar-2018 00:00","23-Mar-2018 00:00","2.59075724449728","6323.44800285742"
"23-Mar-2018 00:00","24-Mar-2018 00:00","2.97664141414131","7506"
"24-Mar-2018 00:00","25-Mar-2018 00:00","5.72903756044389","14891"
"25-Mar-2018 00:00","26-Mar-2018 00:00","3.31861304978954","8758"
"26-Mar-2018 00:00","27-Mar-2018 00:00","2.68824440268595","7022"
"27-Mar-2018 00:00","28-Mar-2018 00:00","1.33243110236059","3611"
"28-Mar-2018 00:00","29-Mar-2018 00:00","2.32500974577885","5853.58068591191"
"29-Mar-2018 00:00","30-Mar-2018 00:00","1.85551993852431","4845.41931408809"
"30-Mar-2018 00:00","31-Mar-2018 00:00","2.51722440944778","6765"
"31-Mar-2018 00:00","01-Apr-2018 00:00","1.64995799530573","4044"
"01-Apr-2018 00:00","02-Apr-2018 00:00","1.94304635926222","4438"
"02-Apr-2018 00:00","03-Apr-2018 00:00","3.40963771573785","7705"
"03-Apr-2018 00:00","04-Apr-2018 00:00","1.22129886463019","3084"
"04-Apr-2018 00:00","05-Apr-2018 00:00","2.45130313966153","6226"
"05-Apr-2018 00:00","06-Apr-2018 00:00","3.45067306927475","9089"
"06-Apr-2018 00:00","07-Apr-2018 00:00","3.09325414578613","8095"
"07-Apr-2018 00:00","08-Apr-2018 00:00","4.8005124410595","12635"
"08-Apr-2018 00:00","09-Apr-2018 00:00","6.28338764537846","15264"
"09-Apr-2018 00:00","10-Apr-2018 00:00","3.06335452855932","7506.50255935327"
"10-Apr-2018 00:00","11-Apr-2018 00:00","2.92631563690398","7082.49744064673"
"11-Apr-2018 00:00","12-Apr-2018 00:00","2.05555804103966","5088"
"12-Apr-2018 00:00","13-Apr-2018 00:00","4.5346394802498","11359"
"13-Apr-2018 00:00","14-Apr-2018 00:00","5.98623414260647","15317"
"14-Apr-2018 00:00","15-Apr-2018 00:00","4.79271554918679","11082"
"15-Apr-2018 00:00","16-Apr-2018 00:00","2.64634480714102","6565"
"16-Apr-2018 00:00","17-Apr-2018 00:00","2.51824441517899","5919.3304171321"
"17-Apr-2018 00:00","18-Apr-2018 00:00","2.28595197289781","5720.6695828679"
"18-Apr-2018 00:00","19-Apr-2018 00:00","2.65209302672357","6332"
"19-Apr-2018 00:00","20-Apr-2018 00:00","3.77898075240714","9037"
"20-Apr-2018 00:00","21-Apr-2018 00:00","5.61197198329217","12657"
"21-Apr-2018 00:00","22-Apr-2018 00:00","1.82179198480916","4454"
"22-Apr-2018 00:00","23-Apr-2018 00:00","2.29898020559929","5873"
"23-Apr-2018 00:00","24-Apr-2018 00:00","1.8752736206505","4437.53771055565"
"24-Apr-2018 00:00","25-Apr-2018 00:00","3.83692961246637","8982.46228944435"
"25-Apr-2018 00:00","26-Apr-2018 00:00","2.54903240077743","6403"
"26-Apr-2018 00:00","27-Apr-2018 00:00","2.23036218484005","5348"
"27-Apr-2018 00:00","28-Apr-2018 00:00","4.6297435476803","10407"
"28-Apr-2018 00:00","29-Apr-2018 00:00","2.31063091545265","5646"
"29-Apr-2018 00:00","30-Apr-2018 00:00","5.31872019772716","11972"
"30-Apr-2018 00:00","01-May-2018 00:00","1.90253917123929","4704"
"01-May-2018 00:00","02-May-2018 00:00","1.1413718881714","2683"
"02-May-2018 00:00","03-May-2018 00:00","2.18237368766343","5610"
"03-May-2018 00:00","04-May-2018 00:00","2.35807260597967","6148"
"04-May-2018 00:00","05-May-2018 00:00","2.43279249184671","5549"
"05-May-2018 00:00","06-May-2018 00:00","3.65669889694552","8269"
"06-May-2018 00:00","07-May-2018 00:00","4.57600115326145","9960"
"07-May-2018 00:00","08-May-2018 00:00","2.71368685246392","6751.94711811166"
"08-May-2018 00:00","09-May-2018 00:00","3.44933061144614","8005.05288188834"
"09-May-2018 00:00","10-May-2018 00:00","3.46095854432434","8631"
"10-May-2018 00:00","11-May-2018 00:00","1.26342783146398","3168"
"11-May-2018 00:00","12-May-2018 00:00","2.96720278572742","6434"
"12-May-2018 00:00","13-May-2018 00:00","5.46313280441599","13302"
"13-May-2018 00:00","14-May-2018 00:00","2.49736538614368","6235"
"14-May-2018 00:00","15-May-2018 00:00","4.34972310133748","10372"
"15-May-2018 00:00","16-May-2018 00:00","4.84824872743093","11304"
"16-May-2018 00:00","17-May-2018 00:00","2.71470924347468","6711.53815083077"
"17-May-2018 00:00","18-May-2018 00:00","3.03810681076514","7587.46184916923"
"18-May-2018 00:00","19-May-2018 00:00","5.14258604748122","12978"
"19-May-2018 00:00","20-May-2018 00:00","1.85903697407017","4832"
"20-May-2018 00:00","21-May-2018 00:00","4.63437276306128","12532"
"21-May-2018 00:00","22-May-2018 00:00","3.24344577666208","7239"
"22-May-2018 00:00","23-May-2018 00:00","3.7386269323805","8533"
"23-May-2018 00:00","24-May-2018 00:00","3.87041552334423","8987"
"24-May-2018 00:00","25-May-2018 00:00","3.94614824425223","9354"
"25-May-2018 00:00","26-May-2018 00:00","2.54977395817177","6144"
"26-May-2018 00:00","27-May-2018 00:00","4.19685389776801","9466"
"27-May-2018 00:00","28-May-2018 00:00","2.87492313722137","6723"
"28-May-2018 00:00","29-May-2018 00:00","3.30707920848613","7821"
"29-May-2018 00:00","30-May-2018 00:00","1.48096650849251","3648"
"30-May-2018 00:00","31-May-2018 00:00","2.12259777897001","4991"
"31-May-2018 00:00","01-Jun-2018 00:00","2.50670459516129","6138"
"01-Jun-2018 00:00","02-Jun-2018 00:00","2.32913600538918","5090"
"02-Jun-2018 00:00","03-Jun-2018 00:00","1.02702136418785","2576"
"03-Jun-2018 00:00","04-Jun-2018 00:00","0.385498687664129","941"
"04-Jun-2018 00:00","05-Jun-2018 00:00","4.47752644591044","11047"
"05-Jun-2018 00:00","06-Jun-2018 00:00","1.33737100334066","2992"
"06-Jun-2018 00:00","07-Jun-2018 00:00","3.31924504274001","7257"
"07-Jun-2018 00:00","08-Jun-2018 00:00","2.18485295872139","4919"
"08-Jun-2018 00:00","09-Jun-2018 00:00","2.21449236458949","4753"
"09-Jun-2018 00:00","10-Jun-2018 00:00","4.27352784653464","10404"
"10-Jun-2018 00:00","11-Jun-2018 00:00","1.12340804700495","2595"
"11-Jun-2018 00:00","12-Jun-2018 00:00","3.41421722142507","8502"
"12-Jun-2018 00:00","13-Jun-2018 00:00","1.08278289907272","2721"
"13-Jun-2018 00:00","14-Jun-2018 00:00","3.65851551936621","8955"
"14-Jun-2018 00:00","15-Jun-2018 00:00","2.47177115351045","5847"
"15-Jun-2018 00:00","16-Jun-2018 00:00","1.45140504453956","3460"
"16-Jun-2018 00:00","17-Jun-2018 00:00","3.08062414950113","7279"
"17-Jun-2018 00:00","18-Jun-2018 00:00","3.53472816440483","7728"
"18-Jun-2018 00:00","19-Jun-2018 00:00","1.60022211580626","3723"
"19-Jun-2018 00:00","20-Jun-2018 00:00","1.83900917308335","4538"
"20-Jun-2018 00:00","21-Jun-2018 00:00","4.25324852859559","9408"
"21-Jun-2018 00:00","22-Jun-2018 00:00","2.68676553924972","6279"
"22-Jun-2018 00:00","23-Jun-2018 00:00","1.78046702655827","4540"
"23-Jun-2018 00:00","24-Jun-2018 00:00","3.25266108123018","7581"
"24-Jun-2018 00:00","25-Jun-2018 00:00","1.06218434343357","2343"
"25-Jun-2018 00:00","26-Jun-2018 00:00","2.31966565258686","5647"
"26-Jun-2018 00:00","27-Jun-2018 00:00","1.64537542289431","3896"
"27-Jun-2018 00:00","28-Jun-2018 00:00","2.45979728385713","6028"
"28-Jun-2018 00:00","29-Jun-2018 00:00","1.98755496695682","4777"
"29-Jun-2018 00:00","30-Jun-2018 00:00","1.20041816164765","2919"
"30-Jun-2018 00:00","01-Jul-2018 00:00","2.01998318699314","4938"
"01-Jul-2018 00:00","02-Jul-2018 00:00","2.56865297273335","5734.68954111491"
"02-Jul-2018 00:00","03-Jul-2018 00:00","1.85713704930088","4407.31045888509"
"03-Jul-2018 00:00","04-Jul-2018 00:00","1.1569310228262","2650"
"04-Jul-2018 00:00","05-Jul-2018 00:00","3.1421966329803","7511"
"05-Jul-2018 00:00","06-Jul-2018 00:00","3.72603383755268","9910"
"06-Jul-2018 00:00","07-Jul-2018 00:00","1.95454511968269","4305"
"07-Jul-2018 00:00","08-Jul-2018 00:00","3.73351740224224","7496"
"08-Jul-2018 00:00","09-Jul-2018 00:00","4.80628537598963","8906"
"09-Jul-2018 00:00","10-Jul-2018 00:00","1.25209402091613","2795"
"10-Jul-2018 00:00","11-Jul-2018 00:00","1.27252221475305","2782"
"11-Jul-2018 00:00","12-Jul-2018 00:00","2.46542561185839","6170"
"12-Jul-2018 00:00","13-Jul-2018 00:00","3.00641089840524","6560"
"13-Jul-2018 00:00","14-Jul-2018 00:00","5.2507783750464","10880"
"14-Jul-2018 00:00","15-Jul-2018 00:00","1.97329523526632","4727"
"15-Jul-2018 00:00","16-Jul-2018 00:00","1.60639667145014","3848"
"16-Jul-2018 00:00","17-Jul-2018 00:00","0.804955310984549","1720"
"17-Jul-2018 00:00","18-Jul-2018 00:00","1.13199539327694","2591"
"18-Jul-2018 00:00","19-Jul-2018 00:00","1.19032972441489","2751"
"19-Jul-2018 00:00","20-Jul-2018 00:00","2.27496196473996","5775"
"20-Jul-2018 00:00","21-Jul-2018 00:00","6.18058523939791","13040"
"21-Jul-2018 00:00","22-Jul-2018 00:00","4.05932192532072","9743"
"22-Jul-2018 00:00","23-Jul-2018 00:00","5.24284810221734","12108"
"23-Jul-2018 00:00","24-Jul-2018 00:00","1.45539424759867","3568"
"24-Jul-2018 00:00","25-Jul-2018 00:00","0.997271870908835","2656"
"25-Jul-2018 00:00","26-Jul-2018 00:00","3.01974793630657","6999"
"26-Jul-2018 00:00","27-Jul-2018 00:00","2.66710239023632","5901"
"27-Jul-2018 00:00","28-Jul-2018 00:00","2.40204998441401","5234"
"28-Jul-2018 00:00","29-Jul-2018 00:00","2.0011254545816","4873.10631340396"
"29-Jul-2018 00:00","30-Jul-2018 00:00","3.10735685906042","7182.89368659604"
"30-Jul-2018 00:00","31-Jul-2018 00:00","2.19644774517232","4780"
"31-Jul-2018 00:00","01-Aug-2018 00:00","1.6739367096187","3831"
"01-Aug-2018 00:00","02-Aug-2018 00:00","2.80763311177061","6266"
"02-Aug-2018 00:00","03-Aug-2018 00:00","1.89662549765929","4219"
"03-Aug-2018 00:00","04-Aug-2018 00:00","3.26460260786123","7245"
"04-Aug-2018 00:00","05-Aug-2018 00:00","1.98290110753168","4053"
"05-Aug-2018 00:00","06-Aug-2018 00:00","2.52033433707379","5258"
"06-Aug-2018 00:00","07-Aug-2018 00:00","3.50946834030822","7325"
"07-Aug-2018 00:00","08-Aug-2018 00:00","3.37245487728709","8414"
"08-Aug-2018 00:00","09-Aug-2018 00:00","4.70467259210761","11457"
"09-Aug-2018 00:00","10-Aug-2018 00:00","4.15667053560035","10125"
"10-Aug-2018 00:00","11-Aug-2018 00:00","4.02704778466693","9572"
"11-Aug-2018 00:00","12-Aug-2018 00:00","0.854718585728089","1993"
"12-Aug-2018 00:00","13-Aug-2018 00:00","0.0466152668419457","120"
"13-Aug-2018 00:00","14-Aug-2018 00:00","2.98230210571242","7360"
"14-Aug-2018 00:00","15-Aug-2018 00:00","2.19922220671988","4948"
"15-Aug-2018 00:00","16-Aug-2018 00:00","2.05697476736246","4941"
"16-Aug-2018 00:00","17-Aug-2018 00:00","3.21401349055308","7125.79492352842"
"17-Aug-2018 00:00","18-Aug-2018 00:00","1.23570979405263","2824.20507647158"
"18-Aug-2018 00:00","19-Aug-2018 00:00","2.72043886014631","5916"
"19-Aug-2018 00:00","20-Aug-2018 00:00","1.70557269064514","4310"
"20-Aug-2018 00:00","21-Aug-2018 00:00","1.18691410099341","2910"
"21-Aug-2018 00:00","22-Aug-2018 00:00","1.15957728143767","2741"
"22-Aug-2018 00:00","23-Aug-2018 00:00","1.38692946548465","3450"
"23-Aug-2018 00:00","24-Aug-2018 00:00","1.9878907182084","4610"
"24-Aug-2018 00:00","25-Aug-2018 00:00","2.31875475249515","5616"
"25-Aug-2018 00:00","26-Aug-2018 00:00","2.64373558419799","6842"
"26-Aug-2018 00:00","27-Aug-2018 00:00","3.93414484019132","8510"
"27-Aug-2018 00:00","28-Aug-2018 00:00","3.17349297480065","7705"
"28-Aug-2018 00:00","29-Aug-2018 00:00","2.31591555096804","5557"
"29-Aug-2018 00:00","30-Aug-2018 00:00","2.19188039683836","5640"
"30-Aug-2018 00:00","31-Aug-2018 00:00","2.55187309042943","6395"
"31-Aug-2018 00:00","01-Sep-2018 00:00","2.07841992763728","5108"
"01-Sep-2018 00:00","02-Sep-2018 00:00","2.5648238546469","5916"
"02-Sep-2018 00:00","03-Sep-2018 00:00","1.01973133020821","2873.61515198094"
"03-Sep-2018 00:00","04-Sep-2018 00:00","2.51373424258632","6283.20325467193"
"04-Sep-2018 00:00","05-Sep-2018 00:00","2.46810549521725","6119.18159334713"
"05-Sep-2018 00:00","06-Sep-2018 00:00","3.0378411979634","7178"
"06-Sep-2018 00:00","07-Sep-2018 00:00","3.31339751282076","7571.6154014735"
"07-Sep-2018 00:00","08-Sep-2018 00:00","5.27901490358254","12649.3845985265"
"08-Sep-2018 00:00","09-Sep-2018 00:00","3.12067623965864","7664.35673857088"
"09-Sep-2018 00:00","10-Sep-2018 00:00","5.13219008928193","13064.6432614291"
"10-Sep-2018 00:00","11-Sep-2018 00:00","1.60083862032707","3730"
"11-Sep-2018 00:00","12-Sep-2018 00:00","1.23305520758735","2752"
"12-Sep-2018 00:00","13-Sep-2018 00:00","4.81075518970459","11661"
"13-Sep-2018 00:00","14-Sep-2018 00:00","1.43451428126835","3671"
"14-Sep-2018 00:00","15-Sep-2018 00:00","1.85950665873576","5172"
"15-Sep-2018 00:00","16-Sep-2018 00:00","1.75628674280351","4728"
"16-Sep-2018 00:00","17-Sep-2018 00:00","1.31572256146683","3083"
"17-Sep-2018 00:00","18-Sep-2018 00:00","1.76000121924913","4151.64792161465"
"18-Sep-2018 00:00","19-Sep-2018 00:00","1.92923386885369","4400.35207838535"
"19-Sep-2018 00:00","20-Sep-2018 00:00","2.07150863954651","4655"
"20-Sep-2018 00:00","21-Sep-2018 00:00","2.12164768690361","5333.23676684345"
"21-Sep-2018 00:00","22-Sep-2018 00:00","3.01335921909479","7562.07289263359"
"22-Sep-2018 00:00","23-Sep-2018 00:00","3.01335921909479","7562.07289263359"
"23-Sep-2018 00:00","24-Sep-2018 00:00","3.01335921909479","7562.07289263359"
"24-Sep-2018 00:00","25-Sep-2018 00:00","3.01335921909479","7562.07289263359"
"25-Sep-2018 00:00","26-Sep-2018 00:00","3.01335921909479","7562.07289263359"
"26-Sep-2018 00:00","27-Sep-2018 00:00","3.70164662106728","9386.15991149303"
"27-Sep-2018 00:00","28-Sep-2018 00:00","3.13133774460099","7821.66038543693"
"28-Sep-2018 00:00","29-Sep-2018 00:00","3.13133774460099","7821.66038543693"
"29-Sep-2018 00:00","30-Sep-2018 00:00","3.13133774460099","7821.66038543693"
"30-Sep-2018 00:00","01-Oct-2018 00:00","3.13133774460099","7821.66038543693"
"01-Oct-2018 00:00","02-Oct-2018 00:00","3.13133774460099","7821.66038543693"
"02-Oct-2018 00:00","03-Oct-2018 00:00","3.1306477738416","7819.93693131092"
"03-Oct-2018 00:00","04-Oct-2018 00:00","3.27523603453462","7908.30428216338"
"04-Oct-2018 00:00","05-Oct-2018 00:00","4.54896275154006","10966.5059882155"
"05-Oct-2018 00:00","06-Oct-2018 00:00","4.54896275154006","10966.5059882155"
"06-Oct-2018 00:00","07-Oct-2018 00:00","4.54896275154006","10966.5059882155"
"07-Oct-2018 00:00","08-Oct-2018 00:00","4.54896275154006","10966.5059882155"
"08-Oct-2018 00:00","09-Oct-2018 00:00","4.54896275154006","10966.5059882155"
"09-Oct-2018 00:00","10-Oct-2018 00:00","3.89372019750059","9532.87288911967"
"10-Oct-2018 00:00","11-Oct-2018 00:00","1.61863535393798","4035.29288763921"
"11-Oct-2018 00:00","12-Oct-2018 00:00","2.05494880119127","5320.62030573154"
"12-Oct-2018 00:00","13-Oct-2018 00:00","3.43703866529769","8884.5642322635"
"13-Oct-2018 00:00","14-Oct-2018 00:00","3.43703866529769","8884.5642322635"
"14-Oct-2018 00:00","15-Oct-2018 00:00","2.6327302101637","6671.25122974147"
"15-Oct-2018 00:00","16-Oct-2018 00:00","2.06467155447315","5517.73616485991"
"16-Oct-2018 00:00","17-Oct-2018 00:00","2.06604847006581","5357.54185836021"
"17-Oct-2018 00:00","18-Oct-2018 00:00","2.67185871888837","6993.78246552138"
"18-Oct-2018 00:00","19-Oct-2018 00:00","3.02727033846866","8086.5136367938"
"19-Oct-2018 00:00","20-Oct-2018 00:00","3.16180617481414","8306.4258744647"
"20-Oct-2018 00:00","21-Oct-2018 00:00","2.38589753781281","5114.72245519971"
"21-Oct-2018 00:00","22-Oct-2018 00:00","2.47021259377188","5903.56457707271"
"22-Oct-2018 00:00","23-Oct-2018 00:00","2.47021259377188","5903.56457707271"
"23-Oct-2018 00:00","24-Oct-2018 00:00","2.47021259377188","5903.56457707271"
"24-Oct-2018 00:00","25-Oct-2018 00:00","2.47021259377188","5903.56457707271"
"25-Oct-2018 00:00","26-Oct-2018 00:00","2.56682068838036","6356.01923650945"
"26-Oct-2018 00:00","27-Oct-2018 00:00","1.15455853233771","2751.75237973639"
"27-Oct-2018 00:00","28-Oct-2018 00:00","2.49293701360333","5844.10207195534"
"28-Oct-2018 00:00","29-Oct-2018 00:00","2.59680938917013","6087.60632495348"
"29-Oct-2018 00:00","30-Oct-2018 00:00","2.49293701360333","5844.10207195534"
"30-Oct-2018 00:00","31-Oct-2018 00:00","2.49293701360333","5844.10207195534"
"31-Oct-2018 00:00","01-Nov-2018 00:00","3.29924118562604","7909.11139335636"
"01-Nov-2018 00:00","02-Nov-2018 00:00","2.93787400433321","7567.22368608774"
"02-Nov-2018 00:00","03-Nov-2018 00:00","2.85358436625761","7084.17028902579"
"03-Nov-2018 00:00","04-Nov-2018 00:00","2.74888573162746","6541.34763271272"
"04-Nov-2018 00:00","05-Nov-2018 00:00","2.74888573162746","6541.34763271272"
"05-Nov-2018 00:00","06-Nov-2018 00:00","2.74888573162746","6541.34763271272"
"06-Nov-2018 00:00","07-Nov-2018 00:00","2.74888573162746","6541.34763271272"
"07-Nov-2018 00:00","08-Nov-2018 00:00","2.74888573162746","6541.34763271272"
"08-Nov-2018 00:00","09-Nov-2018 00:00","4.05412634568177","9731.09154741063"
"09-Nov-2018 00:00","10-Nov-2018 00:00","3.85031703725318","8502"
"10-Nov-2018 00:00","11-Nov-2018 00:00","3.42932490293168","7598"
"11-Nov-2018 00:00","12-Nov-2018 00:00","1.76829192516579","4217"
"12-Nov-2018 00:00","13-Nov-2018 00:00","1.43588319215799","3188"
"13-Nov-2018 00:00","14-Nov-2018 00:00","1.65200111460694","3686"
"14-Nov-2018 00:00","15-Nov-2018 00:00","2.58272200013267","5636"
"15-Nov-2018 00:00","16-Nov-2018 00:00","2.83561460740432","6732"
"16-Nov-2018 00:00","17-Nov-2018 00:00","2.70902724872147","6151"
"17-Nov-2018 00:00","18-Nov-2018 00:00","2.19452149447416","5449"
"18-Nov-2018 00:00","19-Nov-2018 00:00","4.24135450628975","10789"
"19-Nov-2018 00:00","20-Nov-2018 00:00","2.38337022007244","5168"
"20-Nov-2018 00:00","21-Nov-2018 00:00","3.34208064061976","7804"
"21-Nov-2018 00:00","22-Nov-2018 00:00","2.69780038008593","6521"
"22-Nov-2018 00:00","23-Nov-2018 00:00","2.89017641000218","7294"
"23-Nov-2018 00:00","24-Nov-2018 00:00","1.54245245820049","3961"
"24-Nov-2018 00:00","25-Nov-2018 00:00","3.11605722679593","8309"
"25-Nov-2018 00:00","26-Nov-2018 00:00","3.57317046691689","8240.78760035227"
"26-Nov-2018 00:00","27-Nov-2018 00:00","1.55456291812909","3359.21239964773"
"27-Nov-2018 00:00","28-Nov-2018 00:00","2.21884817665135","4870"
